name,sections,max enrolment,bold info,req,year,term
Hum/En 021,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,22,WI
Hum/En 031,01,10,"Attendance at the first class meeting is required. // maximum  enrollment: 10 students // class closed, see instructor for waitlist",frosh hum,22,WI
Hum/En 035,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,22,WI
Hum/En 036,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,22,WI
Hum/Pl 040,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,22,WI
Hum115B,01,15,maximum enrollment: 15 students // taught concurrently with L  115B,advanced hum,22,WI
Hum116,01,[],maximum entollment: 15 students // taught concurrently with L 116,advanced hum,22,WI
Mu 139,01,15,maximum enrollment: 15 students,advanced hum,22,WI
Pl 090A,01,,,advanced hum,22,WI
Pl 100,01,15,maximum enrollment: 15 students // class will meet in CNRB 240A  on 1/17/23,advanced hum,22,WI
Pl/CNS/NB/Bi/Ps y 167,01,20,"open by application only, apply at http://registrar.caltech.edu/PL167 by Nov 16th // maximum enrollment: 20 students",advanced hum,22,WI
VC 090,02,[],instructor permission required to enroll,advanced hum,22,WI
En 100,01,15,"maximum enrollment: 15 students // class full, see instructor for  waitlist",advanced hum,22,SP
En 112,01,15,maximum enrollment: 15 students,advanced hum,22,SP
En/VC 160A,01,15,"maximum enrollment: 15 students // class full, see instructor for  waitlist",advanced hum,22,SP
En 163,01,10,maximum enrollment: 10 students // email instructor to request  enrollment,advanced hum,22,SP
H  108,01,25,maximum enrollment: 25 students,advanced hum,22,SP
HPS/H 157,01,15,maximum enrollment: 15 students,advanced hum,22,SP
HPS/H 162,01,15,maximum enrollment: 15 students,advanced hum,22,SP
HPS/H 169,01,15,maximum enrollment: 15 students,advanced hum,22,SP
Hum/H 003,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,22,SP
Hum/H 008,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,22,SP
Hum/H/HPS 015,01,15,"Attendance at first class meeting is required. // maximum  enrollment: 15 students // class full, see instructor for waitlist",frosh hum,22,SP
Hum/H/HPS 017,01,15,"Attendance at first class meeting is required. // Maximum  enrollment: 15 students // class full, see instructor for waitlist",frosh hum,22,SP
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,22,SP
Hum/En 021,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,22,SP
Hum/En 022,02,30,Attendance at first class meeting is required. // Maximum  enrollment: 15 students per section,frosh hum,22,SP
Hum/En 025,01,15,"Attendance at first class meeting is required. // Maximum  enrollment: 15 students // class full, see instructor for waitlist",frosh hum,22,SP
Hum/En 032,01,10,Attendance at first class meeting is required. // Maximum  enrollment: 10 students,frosh hum,22,SP
Hum/Pl 041,02,30,Attendance at first class meeting is required. // Maximum  enrollment: 15 students per section,frosh hum,22,SP
Hum/VC 050,01,15,"Attendance at first class meeting is required. // maximum  enrollment: 15 students  // class full, see instructor for waitlist",frosh hum,22,SP
Hum/VC 052,01,15,Attendance at first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,22,SP
Hum115C,01,15,maximum enrollment: 15 students // taught concurrently with L  115c,advanced hum,22,SP
L/Hum 151,01,20,Taught by Dr. Hirai // maximum enrollment: 20 students,advanced hum,22,SP
L/Hum 154,01,15,maximum enrollment: 15 students,advanced hum,22,SP
Hum174,01,15,maximum enrollment: 15 students // taught concurrently with L 174,advanced hum,22,SP
Mu 137,01,15,maximum enrollment: 15 students,advanced hum,22,SP
Mu 150,01,15,maximum enrollment: 15 students,advanced hum,22,SP
VC 159,01,15,maximum enrollment: 15 students,advanced hum,22,SP
VC 169,01,15,maximum enrollment: 15 students,advanced hum,22,SP
En 118,01,25,max enrollment: 25 students,advanced hum,23,FA
En 141,01,15,"max enrollment: 15 students // class closed, see instructor for  waitlist",advanced hum,23,FA
En/VC 160B,01,15,maximum enrollment: 15 students,advanced hum,23,FA
En 180,01,15,maximum enrollment: 15 students,advanced hum,23,FA
H/HPS 131,01,15,max enrollment: 15 students,advanced hum,23,FA
H/HPS 133,01,15,max enrollment: 15 students,advanced hum,23,FA
H  192,01,25,max enrollment: 25 students,advanced hum,23,FA
HPS090,01,,,advanced hum,23,FA
HPS/Pl 123,01,15,maximum enrollment: 15 students,advanced hum,23,FA
HPS/Pl 125,01,15,maximum enrollment: 15 students,advanced hum,23,FA
HPS/Pl 136,01,15,open by lottery only; see link on the REGIS home page to enter by  May 24th // maximum enrollment: 15 students,advanced hum,23,FA
Pl/HPS 183,01,15,max enrollment: 15 students,advanced hum,23,FA
Hum/H 001,01,18,attendance at first class is required // maximum enrollment: 18  students // class closed to continuing students until term start,frosh hum,23,FA
Hum/H/HPS 018,02,36,attendance at first class is required // maximum enrollment: 18  students per section// class closed to continuing students until term  start,frosh hum,23,FA
Hum/En 028,01,18,attendance at first class is required // maximum enrollment: 18  students // class closed to continuing students until term start,frosh hum,23,FA
Hum/En 029,01,18,attendance at first class is required // maximum enrollment: 18  students // class closed to continuing students until term start,frosh hum,23,FA
Hum/En 035,01,18,attendance at first class is required // maximum enrollment: 18  students // class closed to continuing students until term start,frosh hum,23,FA
Hum/Pl 040,01,18,attendance at first class is required // maximum enrollment: 18  students // class closed to continuing students until term start,frosh hum,23,FA
Hum/Pl 045,02,36,"attendance at first class is required // maximum enrollment: 18  students per section // class closed, see instructor for waitlist",frosh hum,23,FA
Hum/VC 049,01,18,attendance at first class is required // maximum enrollment: 18  students // class closed to continuing students until term start,frosh hum,23,FA
Hum/VC 050,01,18,attendance at first class is required // maximum enrollment: 18  students // class closed - see instructor for waitlist,frosh hum,23,FA
Hum059,01,18,attendance at first class is required // maximum enrollment: 18  students // class closed to continuing students until term start //  counts towards first-year humanities requirement under the history ,frosh hum,23,FA
Hum114A,01,15,taught concurrently with L 114a // max enrollment: 15 students,advanced hum,23,FA
Mu 138,01,15,maximum enrollment: 15 students,advanced hum,23,FA
L/VC 111,01,15,max enrollment: 15 students,advanced hum,23,FA
VC 171,01,15,maximum enrollment: 15 students,advanced hum,23,FA
